"","rider","location","number","finish","lap","time","behind","place","year","round","moto","track","date","race_id","class","type","points"
"824","RYAN DERRY","Ontario","41",23,4,146.818,61.868,24,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"825","RYAN DERRY","Ontario","41",23,5,145.684,76.551,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"826","RYAN DERRY","Ontario","41",23,6,144.742,90.323,22,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"827","RYAN DERRY","Ontario","41",23,7,146.025,105.389,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"828","RYAN DERRY","Ontario","41",23,8,146,120.881,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"829","RYAN DERRY","Ontario","41",23,9,145.61,135.972,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"830","RYAN DERRY","Ontario","41",23,10,148.46,153.39,24,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"831","RYAN DERRY","Ontario","41",23,11,148.972,170.96,24,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"832","RYAN DERRY","Ontario","41",23,12,149.589,189.945,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"833","RYAN DERRY","Ontario","41",23,13,147.479,204.618,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"834","RYAN DERRY","Ontario","41",23,14,148.816,217.392,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"835","RYAN DERRY","Ontario","41",23,15,152.204,233.945,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"836","NOLAN CONNOLLY","Washington","159",24,1,81.98,21.98,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"837","NOLAN CONNOLLY","Washington","159",24,2,150.611,41.89,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"838","NOLAN CONNOLLY","Washington","159",24,3,145.166,55.608,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"839","NOLAN CONNOLLY","Washington","159",24,4,147.399,64.894,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"840","NOLAN CONNOLLY","Washington","159",24,5,146.554,80.447,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"841","NOLAN CONNOLLY","Washington","159",24,6,145.774,95.251,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"842","NOLAN CONNOLLY","Washington","159",24,7,147.05,111.342,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"843","NOLAN CONNOLLY","Washington","159",24,8,145.193,126.027,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"844","NOLAN CONNOLLY","Washington","159",24,9,149.428,144.936,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"845","NOLAN CONNOLLY","Washington","159",24,10,148.784,162.678,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"846","NOLAN CONNOLLY","Washington","159",24,11,151.56,182.836,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"847","NOLAN CONNOLLY","Washington","159",24,12,146.26,198.492,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"848","NOLAN CONNOLLY","Washington","159",24,13,147.26,212.946,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"849","NOLAN CONNOLLY","Washington","159",24,14,146.643,223.547,24,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"850","NOLAN CONNOLLY","Washington","159",24,15,152.039,239.935,24,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"851","KALE CUTHBERTSON","Alberta","221",25,1,80.299,20.299,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"852","KALE CUTHBERTSON","Alberta","221",25,2,147.316,36.914,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"853","KALE CUTHBERTSON","Alberta","221",25,3,145.336,50.802,22,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"854","KALE CUTHBERTSON","Alberta","221",25,4,148.648,61.337,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"855","KALE CUTHBERTSON","Alberta","221",25,5,148.194,78.53,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"856","KALE CUTHBERTSON","Alberta","221",25,6,149.278,96.838,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"857","KALE CUTHBERTSON","Alberta","221",25,7,147.043,112.922,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"858","KALE CUTHBERTSON","Alberta","221",25,8,147.616,130.03,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"859","KALE CUTHBERTSON","Alberta","221",25,9,160.118,159.629,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"860","KALE CUTHBERTSON","Alberta","221",25,10,150.511,179.098,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"861","KALE CUTHBERTSON","Alberta","221",25,11,146.819,194.515,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"862","KALE CUTHBERTSON","Alberta","221",25,12,146.573,210.484,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"863","KALE CUTHBERTSON","Alberta","221",25,13,147.314,224.992,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"864","KALE CUTHBERTSON","Alberta","221",25,14,146.629,235.579,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"865","KALE CUTHBERTSON","Alberta","221",25,15,147.985,247.913,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"866","KEVIN SULLIVAN","Ontario","76",26,1,84.174,24.174,30,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"867","KEVIN SULLIVAN","Ontario","76",26,2,149.442,42.915,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"868","KEVIN SULLIVAN","Ontario","76",26,3,146.803,58.27,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"869","KEVIN SULLIVAN","Ontario","76",26,4,145.75,65.907,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"870","KEVIN SULLIVAN","Ontario","76",26,5,147.229,82.135,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"871","KEVIN SULLIVAN","Ontario","76",26,6,147.699,98.864,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"872","KEVIN SULLIVAN","Ontario","76",26,7,146.751,114.656,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"873","KEVIN SULLIVAN","Ontario","76",26,8,148.15,132.298,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"874","KEVIN SULLIVAN","Ontario","76",26,9,150.231,152.01,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"875","KEVIN SULLIVAN","Ontario","76",26,10,147.099,168.067,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"876","KEVIN SULLIVAN","Ontario","76",26,11,149.408,186.073,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"877","KEVIN SULLIVAN","Ontario","76",26,12,148.751,204.22,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"878","KEVIN SULLIVAN","Ontario","76",26,13,148.02,219.434,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"879","KEVIN SULLIVAN","Ontario","76",26,14,152.981,236.373,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"880","KEVIN SULLIVAN","Ontario","76",26,15,149.029,249.751,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"881","TOMMY DALLAIRE","Quebec","58",27,1,75.921,15.921,15,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"882","TOMMY DALLAIRE","Quebec","58",27,2,149.292,34.512,21,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"883","TOMMY DALLAIRE","Quebec","58",27,3,146.272,49.336,21,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"884","TOMMY DALLAIRE","Quebec","58",27,4,145.292,56.515,21,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"885","TOMMY DALLAIRE","Quebec","58",27,5,144.847,70.361,21,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"886","TOMMY DALLAIRE","Quebec","58",27,6,145.465,84.856,20,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"887","TOMMY DALLAIRE","Quebec","58",27,7,146.819,100.716,20,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"888","TOMMY DALLAIRE","Quebec","58",27,8,144.347,114.555,20,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"889","TOMMY DALLAIRE","Quebec","58",27,9,144.713,128.749,20,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"890","TOMMY DALLAIRE","Quebec","58",27,10,149.683,147.39,21,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"891","TOMMY DALLAIRE","Quebec","58",27,11,154.612,170.6,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"892","TOMMY DALLAIRE","Quebec","58",27,12,153.531,193.527,24,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"893","TOMMY DALLAIRE","Quebec","58",27,13,149.648,210.369,24,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"894","TOMMY DALLAIRE","Quebec","58",27,14,153.63,227.957,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"895","TOMMY DALLAIRE","Quebec","58",27,15,160.401,252.707,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"896","ETHAN OUELLETTE","British Columbia","192",28,1,79.092,19.092,21,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"897","ETHAN OUELLETTE","British Columbia","192",28,2,147.676,36.067,22,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"898","ETHAN OUELLETTE","British Columbia","192",28,3,147.203,51.822,23,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"899","ETHAN OUELLETTE","British Columbia","192",28,4,146.055,59.764,22,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"900","ETHAN OUELLETTE","British Columbia","192",28,5,145.598,74.361,22,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"901","ETHAN OUELLETTE","British Columbia","192",28,6,160.613,104.004,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"902","ETHAN OUELLETTE","British Columbia","192",28,7,147.719,120.764,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"903","ETHAN OUELLETTE","British Columbia","192",28,8,149.139,139.395,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"904","ETHAN OUELLETTE","British Columbia","192",28,9,146.928,155.804,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"905","ETHAN OUELLETTE","British Columbia","192",28,10,148.659,173.421,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"906","ETHAN OUELLETTE","British Columbia","192",28,11,149.773,191.792,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"907","ETHAN OUELLETTE","British Columbia","192",28,12,148.245,209.433,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"908","ETHAN OUELLETTE","British Columbia","192",28,13,163.633,240.26,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"909","ETHAN OUELLETTE","British Columbia","192",28,14,156.465,260.683,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"910","ETHAN OUELLETTE","British Columbia","192",28,15,147.566,272.598,28,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"911","CHASE REID","Washington","132",29,1,81.715,21.715,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"912","CHASE REID","Washington","132",29,2,148.716,39.73,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"913","CHASE REID","Washington","132",29,3,145.91,54.192,27,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"914","CHASE REID","Washington","132",29,4,146.825,62.904,26,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"915","CHASE REID","Washington","132",29,5,146.548,78.451,25,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"916","CHASE REID","Washington","132",29,6,217.992,165.473,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"917","CHASE REID","Washington","132",29,7,144.415,178.929,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"918","CHASE REID","Washington","132",29,8,150.276,198.697,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"919","CHASE REID","Washington","132",29,9,149.243,217.421,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"920","CHASE REID","Washington","132",29,10,144.112,230.491,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"921","CHASE REID","Washington","132",29,11,147.305,246.394,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"922","CHASE REID","Washington","132",29,12,146.931,262.721,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"923","CHASE REID","Washington","132",29,13,208.838,338.753,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"924","CHASE REID","Washington","132",29,14,176.631,379.342,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"925","COLE DEKONINCK","Manitoba","157",30,1,82.776,22.776,29,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"926","COLE DEKONINCK","Manitoba","157",30,2,162.426,54.501,30,2024,1,2,"Wild Rose MX",2024-06-02,"450_2024_2","450","mx",0
"927","DYLAN WRIGHT","Quebec","1",1,1,63.619,3.619,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"928","DYLAN WRIGHT","Quebec","1",1,2,129.677,2.09,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"929","DYLAN WRIGHT","Quebec","1",1,3,129.187,1.161,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"930","DYLAN WRIGHT","Quebec","1",1,4,136.464,6.505,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"931","DYLAN WRIGHT","Quebec","1",1,5,130.934,6.274,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"932","DYLAN WRIGHT","Quebec","1",1,6,129.719,4.908,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"933","DYLAN WRIGHT","Quebec","1",1,7,129.404,3.882,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"934","DYLAN WRIGHT","Quebec","1",1,8,130.594,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"935","DYLAN WRIGHT","Quebec","1",1,9,131.644,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"936","DYLAN WRIGHT","Quebec","1",1,10,133.065,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"937","DYLAN WRIGHT","Quebec","1",1,11,132.726,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"938","DYLAN WRIGHT","Quebec","1",1,12,132.605,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"939","DYLAN WRIGHT","Quebec","1",1,13,132.756,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"940","DYLAN WRIGHT","Quebec","1",1,14,134.682,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"941","DYLAN WRIGHT","Quebec","1",1,15,134.449,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"942","DYLAN WRIGHT","Quebec","1",1,16,137.663,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",25
"943","JESS PETTIS","Quebec","15",2,1,60,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"944","JESS PETTIS","Quebec","15",2,2,131.206,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"945","JESS PETTIS","Quebec","15",2,3,130.116,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"946","JESS PETTIS","Quebec","15",2,4,131.12,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"947","JESS PETTIS","Quebec","15",2,5,131.165,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"948","JESS PETTIS","Quebec","15",2,6,131.085,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"949","JESS PETTIS","Quebec","15",2,7,130.43,0,1,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"950","JESS PETTIS","Quebec","15",2,8,141.489,7.013,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"951","JESS PETTIS","Quebec","15",2,9,133.137,8.506,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"952","JESS PETTIS","Quebec","15",2,10,132.724,8.165,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"953","JESS PETTIS","Quebec","15",2,11,133.175,8.614,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"954","JESS PETTIS","Quebec","15",2,12,133.773,9.782,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"955","JESS PETTIS","Quebec","15",2,13,133.989,11.015,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"956","JESS PETTIS","Quebec","15",2,14,134.223,10.556,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"957","JESS PETTIS","Quebec","15",2,15,133.108,9.215,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"958","JESS PETTIS","Quebec","15",2,16,133.406,4.958,2,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",22
"959","PRESTON KILROY","Wyoming","808",3,1,66.676,6.676,5,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"960","PRESTON KILROY","Wyoming","808",3,2,132.834,8.304,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"961","PRESTON KILROY","Wyoming","808",3,3,132.374,10.562,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"962","PRESTON KILROY","Wyoming","808",3,4,132.636,12.078,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"963","PRESTON KILROY","Wyoming","808",3,5,132.613,13.526,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"964","PRESTON KILROY","Wyoming","808",3,6,132.285,14.726,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"965","PRESTON KILROY","Wyoming","808",3,7,133.715,18.011,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"966","PRESTON KILROY","Wyoming","808",3,8,134.334,17.869,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"967","PRESTON KILROY","Wyoming","808",3,9,134.197,20.422,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"968","PRESTON KILROY","Wyoming","808",3,10,134.974,22.331,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"969","PRESTON KILROY","Wyoming","808",3,11,135.896,25.501,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"970","PRESTON KILROY","Wyoming","808",3,12,135.428,28.324,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"971","PRESTON KILROY","Wyoming","808",3,13,138.544,34.112,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"972","PRESTON KILROY","Wyoming","808",3,14,136.903,36.333,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"973","PRESTON KILROY","Wyoming","808",3,15,135.347,37.231,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"974","PRESTON KILROY","Wyoming","808",3,16,138.586,38.154,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",20
"975","JOSIAH NATZKE","New Zealand","23",4,1,65.462,5.462,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"976","JOSIAH NATZKE","New Zealand","23",4,2,132.833,7.089,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"977","JOSIAH NATZKE","New Zealand","23",4,3,132.376,9.349,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"978","JOSIAH NATZKE","New Zealand","23",4,4,132.128,10.357,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"979","JOSIAH NATZKE","New Zealand","23",4,5,133.873,13.065,3,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"980","JOSIAH NATZKE","New Zealand","23",4,6,136.65,18.63,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"981","JOSIAH NATZKE","New Zealand","23",4,7,136.239,24.439,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"982","JOSIAH NATZKE","New Zealand","23",4,8,135.034,24.997,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"983","JOSIAH NATZKE","New Zealand","23",4,9,135.666,29.019,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"984","JOSIAH NATZKE","New Zealand","23",4,10,136.334,32.288,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"985","JOSIAH NATZKE","New Zealand","23",4,11,137.229,36.791,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"986","JOSIAH NATZKE","New Zealand","23",4,12,136.256,40.442,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"987","JOSIAH NATZKE","New Zealand","23",4,13,136.45,44.136,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"988","JOSIAH NATZKE","New Zealand","23",4,14,134.663,44.117,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"989","JOSIAH NATZKE","New Zealand","23",4,15,136.268,45.936,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"990","JOSIAH NATZKE","New Zealand","23",4,16,139.701,47.974,4,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",18
"991","MITCHELL HARRISON","Florida","8",5,1,68.717,8.717,7,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",16
"992","MITCHELL HARRISON","Florida","8",5,2,135.039,12.55,7,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",16
"993","MITCHELL HARRISON","Florida","8",5,3,136.797,19.231,7,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",16
"994","MITCHELL HARRISON","Florida","8",5,4,135.843,23.954,7,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",16
"995","MITCHELL HARRISON","Florida","8",5,5,136.497,29.286,7,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",16
"996","MITCHELL HARRISON","Florida","8",5,6,136.752,34.953,7,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",16
"997","MITCHELL HARRISON","Florida","8",5,7,135.471,39.994,7,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",16
"998","MITCHELL HARRISON","Florida","8",5,8,135.362,40.88,7,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",16
"999","MITCHELL HARRISON","Florida","8",5,9,136.366,45.602,7,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",16
"1000","MITCHELL HARRISON","Florida","8",5,10,137.058,49.595,6,2024,2,1,"Lethbridge MX",2024-06-09,"450_2024_3","450","mx",16
